נבדק ואושר,סוג נכס,מהות עסקה,מקור,"ת""ח",חלקה,גוש,תאריך עסקה,עיר,רחוב,מספר,כניסה,דירה,מחיר מוצהר,מחיר מוערך,שטח ברוטו,שטח נטו,מגרש,חדרים,מחיר למר,מחיר לחדר,גלריה,מרפסת,קומה,קומות,דירות בבנין,מעלית,חניה,מחסן,גג,חצר,שנת בניה,זכויות בניה,אחוזי בניה,תפקוד הבנין,מהות הזכות,תפקוד היחידה  ,שומה חלקים,,
לא,דירת מגורים,דירה בבית קומות,רשות,12,10,7423,21/11/2017,תל אביב -יפו,דרך דיין משה,18,,0,725000,725000,80,79,0,5,9177,145000,0,,2,4,8,,0,0,0,0,1980,,,מגורים,בעלות,דירה בבית קומות,0.53,,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,49,7466,21/11/2017,תל אביב -יפו,רבי עקיבא,16,,1,4800000,4800000,122,112,0,3,42857,1600000,0,,0,5,7,,0,0,0,48,2015,,,מגורים,בעלות,דירה בבית קומות,1,,0
לא,דירת מגורים,דירה בבית קומות,רשות,4,43,7061,21/11/2017,תל אביב -יפו,דרך שלמה,82,,0,1250000,1250000,46,0,0,2,27174,625000,0,,1,2,4,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,46,6906,21/11/2017,תל אביב -יפו,חובבי ציון,55,,0,6000000,6000000,102,102,0,4,58824,1500000,0,,0,3,13,,1,0,0,1,1930,,,מגורים,בעלות,דירה בבית קומות,1,,6
לא,דירת מגורים,דירה בבית קומות,רשות,2,76,6954,21/11/2017,תל אביב -יפו,מצדה,3,,0,2610000,2610000,50,45,0,3,58000,870000,0,,1,3,5,,0,0,0,0,1967,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,24,922,6133,21/11/2017,תל אביב -יפו,יפתח,20,,0,3048500,3048500,0,132,0,5,23095,609700,0,,6,7,29,,1,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,9,550,6107,21/11/2017,תל אביב -יפו,הזוהר,41,,0,2600001,2600001,82,0,0,3,31707,866667,0,,5,6,12,,0,0,0,0,1999,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,5,70,7241,21/11/2017,תל אביב -יפו,מחל,91,,0,1650000,1650000,63,63,0,3,26190,550000,0,,1,8,32,,0,0,0,0,1991,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,0,75,6993,21/11/2017,תל אביב -יפו,קורקידי,22,,0,2199999,2199999,155,155,0,5,14194,439999.8,0,,7,7,20,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1,,4
לא,דירת מגורים,דירה בבית קומות,רשות,4,39,6920,20/11/2017,תל אביב -יפו,אחד העם,13,,0,2976835,2976835,48,48,0,2,62017,1488417.5,0,,3,5,69,,0,0,0,0,2000,,,מגורים,חכירה ממינהל 99 שנים,דירה בבית קומות,1,,0
לא,דירת מגורים,דירה בבית קומות,רשות,0,38,6920,20/11/2017,תל אביב -יפו,אחד העם,13,,0,4260425,4260425,53,53,0,2,80385,2130212.5,0,,0,5,69,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1,,11
לא,דירת מגורים,דירה בבית קומות,רשות,18,38,6920,20/11/2017,תל אביב -יפו,אחד העם,13,,0,4080002,4080002,53,53,0,2,76981,2040001,0,,4,5,69,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1,,8
לא,דירת מגורים,דירה בבית קומות,רשות,31,25,7023,20/11/2017,תל אביב -יפו,יהודה הימית,25,,0,2579825,2579825,62,62,0,2,41610,1289912.5,0,,3,4,34,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,2,275,7110,20/11/2017,תל אביב -יפו,ברוריה,16,,3,1225000,1225000,81,81,0,3.5,15123,350000,0,,1,4,12,,1,0,0,0,1980,,,מגורים,בעלות,דירה בבית קומות,0.5,,4
לא,דירת מגורים,דירה בבית קומות,רשות,13,614,6106,20/11/2017,תל אביב -יפו,סנהדרין,12,,0,2800000,2800000,69,60,0,3,46667,933333.33,0,,4,4,12,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,56,669,6108,20/11/2017,תל אביב -יפו,פנקס,76,,0,4499998,4499998,163,172,0,4,26163,1124999.5,0,,14,15,56,,1,0,23,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,8,1271,6212,20/11/2017,תל אביב -יפו,מרשל לואי,2,,0,1074999,1074999,36,36,0,2,29861,537499.5,0,,1,3,0,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,0.5,,1
לא,דירת מגורים,דירה בבית קומות,רשות,18,19,7098,20/11/2017,תל אביב -יפו,לה גרדיה,36,,0,42425,42425,63,63,0,3,673,14141.67,0,,3,3,0,,0,0,0,0,1955,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,2,27,7071,20/11/2017,תל אביב -יפו,שמעון הצדיק,6,,0,1975000,1975000,42,47,0,2,42021,987500,0,,0,4,8,,0,0,0,0,2015,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,3,51,6983,20/11/2017,תל אביב -יפו,די רוסי,8,,0,1020000,1020000,75,70,0,3.5,14571,291428.57,0,,1,2,4,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,0.5,,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,31,6946,19/11/2017,תל אביב -יפו,הגדוד העברי,59,,0,1750000,1750000,50,50,0,2,35000,875000,0,,2,5,23,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,27,391,7093,19/11/2017,תל אביב -יפו,עמק ברכה,34,,0,2860000,2860000,80,74,0,4,38649,715000,0,,7,8,32,,1,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,7,187,6947,19/11/2017,תל אביב -יפו,מולדת,3,,0,750000,750000,66,66,0,2.5,11364,300000,0,,0,3,6,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,0.75,,2
לא,דירת מגורים,דירה בבית קומות,רשות,5,299,6615,19/11/2017,תל אביב -יפו,אבידן דוד,16,,0,2900000,2900000,100,100,0,4,29000,725000,0,,4,4,0,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,4
לא,דירת מגורים,דירה בבית קומות,רשות,122,24,7242,19/11/2017,תל אביב -יפו,שד' ששת הימים,27,,0,1310000,1310000,59,48,0,3,27292,436666.67,0,,5,5,143,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,8,166,6997,19/11/2017,תל אביב -יפו,נרדור,9,,0,1350000,1350000,50,48,0,2,28125,675000,0,,2,4,16,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,299,6136,19/11/2017,תל אביב -יפו,רח 3503,1,,0,2768483,2768483,99,99,0,4,27964,692120.75,0,,8,18,70,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1,,6
לא,דירת מגורים,דירה בבית קומות,רשות,0,24,6907,19/11/2017,תל אביב -יפו,שלום עליכם,12,,0,2685000,2685000,55,0,0,2,48818,1342500,0,,1,5,0,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,,6
לא,דירת מגורים,דירה בבית קומות,רשות,0,80,7113,19/11/2017,תל אביב -יפו,דיזנגוף,126,,15,2249999,2249999,51,51,0,2.5,44118,899999.6,0,,5,7,17,,0,0,0,0,2018,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,4,35,7089,19/11/2017,תל אביב -יפו,עזה,33,,0,1140000,1140000,33,0,0,1,34545,1140000,0,,1,2,0,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,17,143,7084,19/11/2017,תל אביב -יפו,הרצל,112,,0,2447900,2447900,50,50,0,2,48958,1223950,0,,4,8,23,,0,0,0,0,2018,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,38,956,6213,19/11/2017,תל אביב -יפו,יעקב,3,,0,3650000,3650000,94,79,0,3,46203,1216666.67,0,,5,6,24,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,58,253,6631,19/11/2017,תל אביב -יפו,בן יוסף שלמה,11,,58,9000000,9000000,171,172,0,5,52326,1800000,0,,15,17,0,,4,0,0,0,2008,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,30,11,7241,19/11/2017,תל אביב -יפו,מעפילי אגוז,38,,6,1732000,1732000,57,57,0,4,30386,433000,0,,1,4,14,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,15,78,7229,16/11/2017,תל אביב -יפו,כרמלית,11,,0,4505850,4505850,0,82,0,3,54949,1501950,0,,4,7,0,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,8,27,6916,16/11/2017,תל אביב -יפו,אהרונסון,17,,0,2000000,2000000,81,0,0,2.5,24691,800000,0,,3,3,8,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,88,215,6631,16/11/2017,תל אביב -יפו,בן יוסף שלמה,28,,0,4950000,4950000,124,0,0,5,39919,990000,0,,6,8,0,,0,0,0,0,1996,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,87,549,7093,16/11/2017,תל אביב -יפו,תוצרת הארץ,11,,87,3780000,3780000,120,115,0,5,32870,756000,0,,25,30,112,,2,0,0,0,2009,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,36,1251,6625,16/11/2017,תל אביב -יפו,המאירי אביגדור,19,,0,5350000,5350000,137,137,0,5,39051,1070000,0,,0,10,76,,2,0,111,0,2006,,,מגורים,בעלות,דירת גג )פנטהאוז(,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,3,157,6954,16/11/2017,תל אביב -יפו,מצדה,18,,0,3100000,3100000,70,65,0,3,47692,1033333.33,0,,1,3,8,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,46,7228,16/11/2017,תל אביב -יפו,גרוזנברג,7,,0,3605000,3605000,0,70,0,3,51500,1201666.67,0,,3,9,0,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,59,114,7242,16/11/2017,תל אביב -יפו,דרך בר-לב חיים,176,,59,1725002,1725002,74,74,0,3,23311,575000.67,0,,5,9,64,,2,0,0,0,2001,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,0,21,7451,16/11/2017,תל אביב -יפו,נחמני,9,,0,17350000,17350000,0,212,0,8,81840,2168750,0,,6,6,23,,3,0,117,0,2019,,,מגורים,בעלות,דירת גג )פנטהאוז(,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,1,7429,16/11/2017,תל אביב -יפו,העבודה,20,,0,1970002,1970002,31,31,0,2,63548,985001,0,,2,4,8,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,2,72,6983,16/11/2017,תל אביב -יפו,גורי ישראל,59,,0,665000,665000,98,98,0,4,6786,166250,0,,0,2,4,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,0.67,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,29,6894,16/11/2017,תל אביב -יפו,"הגר""א",14,,0,1940000,1940000,63,63,0,3,30794,646666.67,0,,3,6,18,,1,0,0,0,2015,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,23,6977,16/11/2017,תל אביב -יפו,"הגר""א",23,,0,30829107,30829107,1,1,0,1,30829107,30829107,0,,2,14,64,,0,0,0,0,2018,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,168,6212,16/11/2017,תל אביב -יפו,פינלס,4,,0,3400000,3400000,62,53,0,3,64151,1133333.33,0,,1,4,17,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,31,784,6636,16/11/2017,תל אביב -יפו,בני אפרים,210,,0,1329999,1333001,77,0,0,3.5,17312,380857.43,0,,3,3,0,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,0.5,,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,739,6133,16/11/2017,תל אביב -יפו,יפתח,3,,0,1750000,1750000,45,45,0,3,38889,583333.33,0,,2,3,36,,0,0,0,0,1954,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,16,599,6108,16/11/2017,תל אביב -יפו,ארלוזורוב,155,,13,3750000,3750000,105,69,0,3.5,54348,1071428.57,0,,0,4,16,,0,0,55,0,1970,,,מגורים,בעלות,דירת גג )פנטהאוז(,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,24,464,6108,15/11/2017,תל אביב -יפו,קלי,15,,0,4486498,4486498,75,75,0,3,59820,1495499.33,0,,4,4,0,,0,0,64,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,8,108,7047,15/11/2017,תל אביב -יפו,יפת,121,,0,800000,800000,52,52,0,2,15385,400000,0,,1,2,8,,0,0,108,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,3,85,7023,15/11/2017,תל אביב -יפו,עבד אל-גני,32,,0,150000,530000,20,20,0,1,26500,530000,0,,1,3,0,,0,0,0,0,1940,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,44,596,6111,15/11/2017,תל אביב -יפו,דובנוב,22,,8,3450001,3450001,66,53,0,2,65094,1725000.5,0,,4,4,50,,1,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,0.4,,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,642,6111,15/11/2017,תל אביב -יפו,קצנלסון יצחק,16,,0,5375001,5375001,104,104,0,4,51683,1343750.25,0,,3,4,63,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,61,299,6136,15/11/2017,תל אביב -יפו,עזרא,999,,0,3058050,3058050,117,117,0,5,26137,611610,0,,15,18,70,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,28,6884,15/11/2017,תל אביב -יפו,שטרייכמן יחזקאל,16,,0,4325000,4325000,125,0,0,5,34600,865000,0,,3,8,0,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,,5
לא,דירת מגורים,דירה בבית קומות,רשות,0,15,6883,14/11/2017,תל אביב -יפו,שגאל מרק,10,,2,4275000,4275000,95,95,0,4,45000,1068750,0,,0,7,22,,2,0,0,70,2008,,,מגורים,בעלות,דירת גן,1,,15
לא,דירת מגורים,דירה בבית קומות,רשות,2,206,6615,14/11/2017,תל אביב -יפו,ענתות,17,,0,4400000,4400000,176,0,0,5,25000,880000,0,,1,2,0,,0,0,0,0,1990,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,26,504,6632,14/11/2017,תל אביב -יפו,פאגלין עמיחי,7,,26,3800000,3800000,100,100,0,4,38000,950000,0,,6,10,36,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,,4
לא,דירת מגורים,דירה בבית קומות,רשות,0,60,7084,14/11/2017,תל אביב -יפו,בן עטר,4,,0,213001,213001,25,25,0,1,8520,213001,0,,1,3,0,,0,0,0,0,1930,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,11,346,6215,14/11/2017,תל אביב -יפו,גורדון י ל,52,,0,2630000,2630000,60,50,0,2.5,52600,1052000,0,,3,3,6,,0,0,0,0,1994,,,מגורים,בעלות,דירה בבית קומות,1,,2
לא,דירת מגורים,דירה בבית קומות,רשות,303,93,7104,14/11/2017,תל אביב -יפו,קרליבך,999,,0,2600000,2600000,0,70,0,3,37143,866666.67,0,,11,53,385,,1,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,,3
לא,דירת מגורים,דירה בבית קומות,רשות,15,111,7080,14/11/2017,תל אביב -יפו,מרגוזה יהודה,27,,0,3380001,3380001,85,0,0,4,39765,845000.25,0,,1,5,0,,0,0,0,0,2009,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,44,6982,14/11/2017,תל אביב -יפו,זולצר,1,,0,349998,2100001,67,73,0,3,28767,700000.33,0,,2,2,4,,0,0,0,0,1950,,,מגורים,חכירה ממינהל 49 שנים,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,22,1414,6213,14/11/2017,תל אביב -יפו,ויצמן,73,,0,5650001,5650001,115,127,0,4,44488,1412500.25,0,,6,20,76,,1,0,0,0,1982,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,20,1,7089,14/11/2017,תל אביב -יפו,רבנו ירוחם,3,,0,2000000,2000000,75,75,0,3,26667,666666.67,0,,1,4,16,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,105,6968,14/11/2017,תל אביב -יפו,בן יהודה,97,,0,1550000,1550000,75,75,0,3,20667,516666.67,0,,1,4,0,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,0.5,,7
לא,דירת מגורים,דירה בבית קומות,רשות,5,445,6636,14/11/2017,תל אביב -יפו,קהילת לודג',8,,0,1700000,1700000,26,53,0,1.5,32075,1133333.33,0,,2,2,8,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,23,653,6212,13/11/2017,תל אביב -יפו,ויצמן,95,,0,2825000,2825000,56,51,0,2.5,55392,1130000,0,,3,4,8,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,756,6133,13/11/2017,תל אביב -יפו,הגייסות,8,,6,519999,519999,64,55,0,3,9455,173333,0,,2,4,16,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,0.5,,2
לא,דירת מגורים,דירה בבית קומות,רשות,0,671,6336,13/11/2017,תל אביב -יפו,שמגר,5,,0,17999999,17999999,485,471,0,5,38217,3599999.8,0,,0,2,1,,2,0,0,0,2006,,,מגורים,בעלות,בית בודד,1,,1
