OBJECTID,POP_2018,USETYPE,USETYPECOD,CITY,MAINUSE,TAZAREA,SUMACCIDEN,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,Shape_Length,Shape_Area,CITYCODE,ACC_INDEX,YEARMONTH
7058,0,פנאי/טבע/ספורט,3,ירושלים,פנאי ונופש,322016,13,0,0,15,1,0,14,1,15,25,2,1,0,20,25,3543.726276,322015.8434,3000,40.37066481,202012
7059,0,מוסדי/ציבורי,2,רמת גן,מתחם ציבורי,436641,3,0,1,2,0,0,2,1,3,5,2,0,0,2,5,3340.77469,436640.7932,8600,6.870632854,202012
7060,6055,מגורים,1,רכסים,מגורים,2233414,3,0,2,1,0,1,2,0,3,6,0,0,0,1,6,7625.848379,2233413.913,922,1.343235065,202012
7061,1822,מגורים,1,אומץ גן יאשיה,מגורים,8250577,4,0,0,9,0,3,6,0,9,8,1,1,0,4,8,13423.17774,8250577.408,0,0.484814577,202012
7062,6429,מגורים,1,בית שאן,מגורים,1444593,5,0,1,11,0,7,3,2,12,9,0,0,0,7,9,4951.108092,1444593.304,9200,3.461182492,202012
7063,12637,מגורים,1,ביתר עילית,מגורים,377401,5,0,2,6,3,4,4,0,8,8,0,1,0,6,8,3171.659288,377401.1595,0,13.24850756,202012
7064,3590,מגורים,1,פתח תקווה,מגורים,277913,2,0,0,2,0,0,2,0,2,4,1,0,1,2,4,2322.465285,277912.9331,7900,7.196496745,202012
7065,3850,מגורים,1,ירושלים,מגורים,430723,23,0,1,38,2,12,25,2,39,45,3,0,1,35,45,4510.367233,430722.572,3000,53.39858796,202012
7066,0,פנאי/טבע/ספורט,3,תל אביב -יפו,שטח פתוח,1412498,11,1,1,11,0,3,9,1,13,19,4,2,1,12,19,7642.701198,1412498.184,5000,7.787621646,202012
7067,3784,מגורים,1,חיפה,מגורים,557290,6,1,0,6,3,2,3,2,7,13,2,0,0,11,13,2984.490881,557290.3738,4000,10.76638734,202012
7068,4905,מגורים,1,נתניה,מגורים,262997,63,0,8,73,50,11,43,24,81,89,8,2,3,51,89,2005.39859,262997.3603,7400,239.5464587,202012
7069,1745,מגורים,1,חיפה,מגורים+ בית חולים,348019,33,0,10,61,7,14,52,4,71,64,4,5,0,47,64,2525.548839,348019.2009,4000,94.82240912,202012
7070,899,מגורים,1,מטע,מגורים,5188166,14,1,2,29,0,5,25,2,32,27,1,1,0,21,27,11267.64204,5188166.472,0,2.698448739,202012
7071,4558,מגורים,1,גבעתיים,מגורים,305390,19,0,3,22,4,2,14,9,25,37,9,0,1,23,37,2276.712912,305390.0435,6300,62.21552769,202012
7072,7101,מגורים,1,שפרעם,מגורים,4400075,51,1,9,157,1,37,125,5,167,116,6,5,0,92,116,13559.51766,4400074.834,8800,11.59071152,202012
7073,7933,מגורים,1,אבו גוש ידידה קריית יערים (מוסד),מגורים+מוסדי,2205753,12,0,2,16,4,4,10,4,18,22,2,0,1,18,22,8522.345057,2205753.263,0,5.44031902,202012
7074,1396,מגורים,1,בית קמה,מגורים,5982974,3,0,2,1,1,0,3,0,3,3,1,1,0,1,3,13806.67449,5982973.688,0,0.501422871,202012
7075,3900,מגורים,1,אשדוד,מגורים,250818,20,0,2,22,15,0,13,10,24,29,0,0,0,23,29,2030.113984,250818.0252,70,79.73909369,202012
7076,4032,מגורים,1,צפת,מגורים+ מכללה אקדמאית,4164669,7,0,4,9,3,9,4,0,13,11,1,0,0,5,11,15408.59769,4164669.295,8000,1.680805846,202012
7077,5908,מגורים,1,בית שמש,מגורים,728367,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,4915.191521,728367.1998,2610,1.372934249,202012
7078,2707,מגורים,1,הוד השרון,מגורים,781316,10,0,2,10,1,2,8,2,12,18,2,0,1,11,18,4513.676807,781315.6005,9700,12.79891875,202012
7079,1465,מגורים,1,חוסן צוריאל,מגורים,9308512,54,1,3,141,1,27,111,6,145,110,3,1,0,91,110,23962.57548,9308511.933,0,5.801142009,202012
7080,989,מגורים,1,גאליה,מגורים,3953259,23,1,5,40,1,6,37,3,46,49,2,3,0,36,49,9475.088832,3953259.011,0,5.817984605,202012
7081,3410,מגורים,1,כרמל מעון פני חבר מצדות יהודה סוסיה,מגורים,55220109,3,0,2,8,0,4,6,0,10,5,0,0,0,4,5,56158.12872,55220108.61,0,0.054328035,202012
7082,0,פנאי/טבע/ספורט,3,באר שבע,שטח פתוח,1362598,2,1,1,0,1,0,2,0,2,3,1,1,0,0,3,5992.366009,1362597.875,9000,1.467784336,202012
7083,5319,מגורים,1,רמלה,מגורים,444641,14,0,6,15,4,8,11,2,21,25,3,0,2,14,25,3616.699013,444641.3348,8500,31.48607528,202012
7084,6264,מגורים,1,בית ניר שדה משה גת (קיבוץ) גלאון ניר בנים בית גוברין ורדון מנוחה נחלה סגולה,מגורים,114234955,80,10,32,190,1,40,174,17,232,175,8,20,4,103,175,52474.07506,114234955.5,0,0.700311039,202012
7085,5039,מגורים,1,רמת גן,מגורים,305300,11,0,0,20,3,5,12,3,20,21,2,0,0,18,21,2283.71728,305299.52,8600,36.03013429,202012
7086,1391,מגורים,1,כפר חסידים א' כפר חסידים ב' כפר הנוער הדתי,מגורים+מוסדי,3563179,51,1,5,162,3,39,121,8,168,107,3,3,0,87,107,11267.67491,3563178.6,0,14.31306145,202012
7087,1053,מגורים,1,בחן,מגורים,4168919,16,3,8,19,2,10,18,2,30,28,4,1,0,21,28,11972.60001,4168918.723,0,3.837925371,202012
7088,8257,מגורים,1,עפולה,מגורים,2421930,1,0,1,0,0,0,1,0,1,2,1,0,0,0,2,6550.755795,2421930.035,7700,0.412893849,202012
7089,2760,מגורים,1,חשמונאים,מגורים,1336780,6,0,1,11,2,3,8,1,12,10,2,0,0,6,10,6150.223543,1336780.327,0,4.488397492,202012
7090,10735,מגורים,1,פתח תקווה,מגורים,371454,27,0,3,30,16,4,19,8,33,37,3,0,1,30,37,2842.068216,371453.7138,7900,72.68733141,202012
7091,1750,מגורים,1,ירושלים,מגורים+ מוסדי,222788,10,0,0,14,12,7,6,1,14,17,1,0,0,13,17,2308.399609,222788.0522,3000,44.88572095,202012
7092,6436,מגורים,1,תל אביב -יפו,מגורים,343286,41,0,3,42,18,2,34,9,45,70,19,1,3,39,70,2601.007062,343286.0125,5000,119.4339414,202012
7093,2179,מגורים,1,חיפה,מגורים,677364,17,0,0,33,1,3,26,4,33,33,1,0,0,30,33,3752.676774,677363.8947,4000,25.0972889,202012
7094,1884,מגורים,1,נתניה,מגורים,739543,10,1,2,8,5,1,7,3,11,16,0,0,1,9,16,3547.76108,739543.0693,7400,13.52186418,202012
7095,0,פנאי/טבע/ספורט,3,יהוד,שטח פתוח,784611,6,1,2,9,0,2,9,1,12,12,2,2,1,6,12,4283.98914,784611.3081,0,7.647101557,202012
7096,2911,מגורים,1,שפרעם,מגורים,1517539,33,2,6,75,2,14,64,5,83,68,0,6,0,52,68,6155.582517,1517539.02,8800,21.74573438,202012
7097,5342,מגורים,1,נופך נחלים בארות יצחק מזור רינתיה,מגורים,11928486,61,4,22,89,5,21,82,9,115,108,21,3,1,68,108,15504.21244,11928485.93,0,5.113809079,202012
7098,1276,מגורים,1,קריית מלאכי,מגורים+ בסיס צבאי,783550,2,0,1,2,1,1,2,0,3,3,0,0,0,3,3,3702.228344,783549.6721,1034,2.552485483,202012
7099,5273,מגורים,1,ראשון לציון,מגורים,467785,21,0,1,34,7,9,19,7,35,37,2,0,1,25,37,3608.993592,467784.8618,8300,44.89241853,202012
7100,1417,מגורים,1,עמיעד אליפלט כורזים,מגורים,36675171,30,0,5,76,0,21,55,5,81,60,3,3,0,49,60,31793.71773,36675171.25,0,0.817992096,202012
7101,5039,מגורים,1,ירושלים,מגורים,234805,5,0,1,6,7,3,2,0,7,5,0,0,0,1,5,2723.839179,234804.9032,3000,21.29426545,202012
7102,0,תעשיה/מסחר/מתקנים,4,הוד השרון,תעשיה,875719,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,5042.227701,875718.6929,9700,1.141918812,202012
7103,5831,מגורים,1,קריית ביאליק,מגורים,668587,37,0,5,62,8,11,45,10,67,70,3,2,1,56,70,4974.860603,668587.4919,9500,55.34059143,202012
7104,0,פנאי/טבע/ספורט,3,רמת השרון,שטח פתוח,459060,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2899.52123,459059.8343,2650,2.178364484,202012
7105,3575,מגורים,1,כפר סבא,מגורים,350681,21,0,3,30,1,4,22,7,33,39,5,0,0,29,39,3000.558163,350681.0541,6900,59.88348385,202012
7106,1031,מגורים,1,ירושלים,מגורים,262209,67,1,11,86,24,16,59,17,98,113,21,1,1,64,113,2182.931704,262208.5832,3000,255.5213589,202012
7107,4386,מגורים,1,רמת גן,מגורים,358687,16,0,3,20,9,7,10,6,23,24,7,0,0,14,24,2678.046279,358686.98,8600,44.60713658,202012
7108,6467,מגורים,1,ציפורי הסוללים הושעיה שמשית,מגורים,39081729,106,7,26,303,5,79,246,10,336,230,5,12,0,176,230,34879.0581,39081728.91,0,2.712264854,202012
7109,3651,מגורים,1,שפיים געש ארסוף רשפון,מגורים,11878171,36,3,7,72,1,2,72,8,82,75,10,4,0,50,75,15405.96485,11878170.56,0,3.030769636,202012
7110,2105,מגורים,1,מבשרת ציון,מגורים,727407,11,2,0,25,0,2,25,0,27,18,1,2,0,13,18,3881.300701,727407.3532,1015,15.12220806,202012
7111,0,פנאי/טבע/ספורט,3,פתח תקווה,שטח פתוח,729437,6,0,0,9,0,1,8,0,9,12,2,1,0,7,12,4108.62657,729437.336,7900,8.225521875,202012
7112,6285,מגורים,1,ירושלים,מגורים,244478,5,0,1,10,1,6,5,0,11,9,0,0,0,4,9,2522.20832,244477.5176,3000,20.45173799,202012
7113,543,מוסדי/ציבורי,2,תל אביב -יפו,בסיס צבאי,466703,100,0,14,105,28,3,99,13,119,175,35,1,11,78,175,3767.399631,466702.5403,5000,214.2690319,202012
7114,4921,מגורים,1,חיפה,מגורים,2994778,27,1,2,48,5,10,28,13,51,53,1,1,0,47,53,9528.052405,2994777.608,4000,9.015693317,202012
7115,13625,מגורים,1,נתניה,מגורים,1190278,5,0,0,8,4,5,3,0,8,8,0,1,0,6,8,5491.028442,1190277.703,7400,4.200699332,202012
7116,1903,מגורים,1,פסגות,מגורים,14847117,45,8,10,105,3,23,97,1,123,95,2,5,0,59,95,22436.74459,14847117.26,0,3.030891452,202012
7117,3526,מגורים,1,יהוד,מגורים,570217,6,0,1,6,4,1,4,2,7,9,1,0,0,7,9,3211.563894,570217.2373,0,10.52230993,202012
7118,0,תעשיה/מסחר/מתקנים,4,טמרה,תעשיה ושטח פתוח,13019169,51,5,14,137,0,36,108,11,156,123,2,2,0,110,123,21416.69989,13019168.55,8900,3.917300713,202012
7119,254,מגורים,1,מבוא מודיעים,מגורים,2439687,8,4,2,22,0,7,21,0,28,16,1,2,0,11,16,8439.472075,2439687.099,0,3.279109164,202012
7120,1062,מגורים,1,אריאל,מגורים,8693000,71,2,8,160,2,32,131,5,170,143,2,6,0,99,143,12408.16779,8693000.424,0,8.167491085,202012
7121,17640,מגורים,1,ערערה-בנגב,מגורים,19523065,14,2,9,39,0,12,37,1,50,29,0,0,0,16,29,19992.45258,19523065.2,0,0.717100517,202012
7122,0,תעשיה/מסחר/מתקנים,4,ראשון לציון,תעשיה,1112722,27,2,3,34,9,2,31,6,39,47,8,0,1,29,47,4953.221682,1112722.342,8300,24.26482086,202012
7123,11160,מגורים,1,מג'דל שמס נווה אטיב,מגורים,80487798,38,2,4,89,0,31,60,4,95,64,1,2,1,46,64,51150.56804,80487797.53,0,0.472121252,202012
7124,5438,מגורים,1,הרצלייה,מגורים,500644,16,0,1,28,3,8,15,5,29,30,2,0,1,23,30,3473.011152,500643.5182,6400,31.95883702,202012
7125,3909,מגורים,1,קריית ביאליק,מגורים,332360,2,0,0,9,0,2,5,2,9,6,0,0,0,5,6,2640.708663,332359.8985,9500,6.017571308,202012
7126,2332,מגורים,1,אשדוד,מגורים,888348,3,0,0,8,1,3,5,0,8,6,0,0,0,5,6,3633.715063,888347.9805,70,3.377054938,202012
7127,0,תעשיה/מסחר/מתקנים,4,באר שבע,תעשיה,1652751,48,1,4,101,1,11,90,4,106,103,3,0,0,80,103,7363.14571,1652751.173,9000,29.04248734,202012
7128,788,מגורים,1,כפר סבא,מגורים,209203,4,0,2,3,1,0,5,0,5,6,0,1,0,5,6,1970.418821,209202.7441,6900,19.1201847,202012
7129,899,מגורים,1,ירושלים,מגורים,383637,19,0,5,20,5,5,17,3,25,36,8,1,1,18,36,3866.462953,383637.084,3000,49.5259842,202012
7130,7253,מגורים,1,אור יהודה,מגורים,422305,15,0,5,11,8,4,9,3,16,21,2,0,1,14,21,2869.349172,422304.7985,2400,35.51935213,202012
7131,8369,מגורים,1,נצרת,מגורים,706336,13,1,5,23,3,11,16,2,29,27,2,3,0,20,27,4552.73325,706335.9442,7300,18.40483849,202012
7132,0,עתידי/לא ידוע,5,כביש מעלה אדומים דרום,לא ידוע,2099910,8,0,4,11,1,3,10,2,15,14,0,3,0,8,14,13245.51886,2099910.037,0,3.809687082,202012
7133,0,פנאי/טבע/ספורט,3,באר יעקב,שטח פתוח,643408,9,0,2,15,0,2,14,1,17,19,1,1,1,12,19,3887.6159,643408.3566,2530,13.98801383,202012
7134,3495,מגורים,1,ירושלים,מגורים,321587,12,0,1,11,7,0,9,2,12,18,2,0,1,13,18,2476.97248,321587.4412,3000,37.31494121,202012
7135,1399,מגורים,1,תל אביב -יפו,מגורים+ מתקן ספורט,282456,112,1,13,124,26,9,102,22,138,205,48,2,11,100,205,2080.855295,282456.3721,5000,396.5219362,202012
7136,7586,מגורים,1,עומר,מגורים,8574684,26,3,10,53,0,16,46,4,66,49,1,2,0,36,49,14330.66635,8574684.431,666,3.032181711,202012
7137,0,מוסדי/ציבורי,2,נתניה,מתחם ציבורי,478994,12,0,0,14,1,3,10,1,14,23,5,0,2,13,23,2798.041812,478993.6708,7400,25.05250588,202012
7138,4504,מגורים,1,כרמיאל,מגורים+ מכללה אקדמאית,1010694,12,0,1,25,4,1,22,3,26,20,1,0,0,17,20,4267.07729,1010694.164,1139,11.87302982,202012
7139,0,תעשיה/מסחר/מתקנים,4,עכו,תעשיה ומלאכה,574047,5,0,0,15,0,0,14,1,15,11,0,0,0,9,11,3241.449447,574047.4968,7600,8.710088198,202012
7140,1388,מגורים,1,בני ראם,מגורים,4007040,17,0,1,40,1,8,29,3,41,33,1,1,0,29,33,9539.946348,4007040.053,0,4.242533142,202012
7141,5139,מגורים,1,בית אריה,מגורים,15510658,10,0,1,24,0,1,24,0,25,22,0,1,0,18,22,28397.94831,15510657.79,0,0.644717974,202012
7142,0,תעשיה/מסחר/מתקנים,4,ראשון לציון,מסחר ותחבורה,240138,26,2,8,38,1,5,35,8,48,54,7,1,1,36,54,2016.887436,240138.2148,8300,108.2710775,202012
7143,9248,מגורים,1,טבריה,מגורים,2029740,14,0,2,19,2,8,11,2,21,21,4,0,0,15,21,7165.004186,2029739.921,6700,6.897435139,202012
7144,726,מגורים,1,ירושלים,מגורים,316238,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,2799.394712,316237.5233,3000,3.162175324,202012
7145,3851,מגורים,1,הרצלייה,מגורים,203418,13,0,1,19,3,3,15,2,20,23,4,0,2,14,23,2201.753204,203418.0248,6400,63.90781543,202012
7146,0,פנאי/טבע/ספורט,3,קריית אתא,שטח פתוח,502117,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,2824.044248,502117.34,6800,1.991567702,202012
7147,10456,מגורים,1,אשדוד,מגורים,392455,63,2,6,97,34,25,67,11,105,94,7,0,2,70,94,2555.818909,392454.7879,70,160.5279586,202012
7148,0,פנאי/טבע/ספורט,3,באר שבע,שטח פתוח,6690371,6,3,3,10,0,4,11,1,16,12,0,0,0,9,12,11166.82994,6690371.357,9000,0.896811253,202012
7149,0,תעשיה/מסחר/מתקנים,4,קרית שדה התעופה,תעשיה,1012593,5,0,1,10,0,2,7,2,11,10,0,1,0,9,10,3848.141558,1012593.093,0,4.937818057,202012
7150,12371,מגורים,1,בני ברק,מגורים,305833,34,0,5,34,25,22,12,4,39,45,7,1,3,25,45,2657.784373,305833.3256,6100,111.1717833,202012
7151,549,מגורים,1,ניר אליהו,מגורים,5433539,21,3,7,42,1,10,40,2,52,43,4,3,0,33,43,14174.61916,5433538.825,0,3.864884378,202012
7152,2289,מגורים,1,לוד,מגורים,413219,3,0,0,3,2,0,3,0,3,4,0,0,0,3,4,3305.776677,413218.6859,7000,7.260072746,202012
7153,6343,מגורים,1,תל אביב -יפו,מגורים,425895,109,3,13,119,33,35,90,9,135,206,50,2,14,103,206,2636.99209,425895.4983,5000,255.9316263,202012
7154,0,עתידי/לא ידוע,5,טירת כרמל,מיועד למגורים,280963,13,0,0,38,0,8,26,2,38,29,1,1,0,23,29,2186.400683,280962.9593,2100,46.26943761,202012
7155,3608,מגורים,1,קריית גת,מגורים,364659,8,1,0,9,6,3,6,1,10,12,1,0,0,10,12,2606.439616,364658.812,2630,21.938304,202012
7156,5057,מגורים,1,ראש העין,מגורים,685912,16,1,3,20,11,5,17,2,24,24,2,0,1,19,24,3582.788432,685912.3632,2640,23.32660749,202012
7157,1002,מגורים,1,מצפה נטופה,מגורים,3679112,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,10306.40943,3679112.416,0,0.271804718,202012
7158,2941,מגורים,1,חולון,מגורים,260693,10,0,2,15,3,2,11,4,17,21,3,0,1,15,21,2352.48261,260692.7317,6600,38.35929618,202012
7159,1182,מגורים,1,שומרה שתולה אבן מנחם כפר רוזנואלד (זרעית),מגורים,24227687,11,0,3,23,0,8,17,1,26,17,2,1,0,11,17,23083.81689,24227687.42,0,0.454026008,202012
7160,0,פנאי/טבע/ספורט,3,אשדוד,שטח פתוח,3697982,21,2,3,45,0,9,35,6,50,44,6,3,1,30,44,10569.88184,3697981.672,70,5.678772909,202012
7161,979,מגורים,1,בירייה עמוקה,מגורים,21252576,15,0,2,26,0,4,20,4,28,27,2,2,0,18,27,30949.00071,21252576.02,0,0.705796794,202012
7162,0,פנאי/טבע/ספורט,3,ירושלים,שטח פתוח,701121,2,0,0,3,0,0,3,0,3,5,0,0,1,3,5,4742.180249,701121.3385,3000,2.852574663,202012
7163,3007,מגורים,1,ביצרון חצור-אשדוד נווה מבטח מפעלי כנות כנות,מגורים+מוסדי+תעשיה,15073182,7,0,2,12,1,1,10,3,14,13,1,1,1,8,13,25255.22444,15073182.2,0,0.464400947,202012
7164,3683,מגורים,1,הרצלייה,מגורים,828909,8,0,1,12,1,4,7,1,13,15,3,1,0,9,15,4993.202315,828908.5072,6400,9.651240365,202012
7165,0,מוסדי/ציבורי,2,גדרה,בסיס צבאי,1435135,19,2,4,30,1,7,27,2,36,38,3,9,0,19,38,6470.413338,1435134.742,2550,13.23917262,202012
7166,5032,מגורים,1,באר שבע,מגורים,412252,15,0,1,27,4,7,17,3,28,27,0,2,0,21,27,2955.983757,412251.9016,9000,36.38551177,202012
7167,5842,מגורים,1,ירושלים,מגורים,522815,7,0,1,6,3,4,2,1,7,10,1,0,1,4,10,3388.103284,522815.2603,3000,13.38905731,202012
7168,1190,מגורים,1,תל אביב -יפו,מגורים,1097180,5,0,3,5,0,1,5,2,8,10,1,0,0,9,10,5059.870168,1097179.967,5000,4.557137389,202012
7169,4954,מגורים,1,חיפה,מגורים+ בית חולים,562785,73,0,8,120,36,41,83,4,128,125,17,0,1,93,125,3136.311764,562784.7982,4000,129.712057,202012
7170,608,מגורים,1,ירקונה גני עם,מגורים,1331032,1,0,0,1,0,0,1,0,1,2,0,1,0,1,2,6563.379268,1331032.194,0,0.751296738,202012
7171,8240,מגורים,1,פרדס חנה-כרכור,מגורים,6017487,58,1,11,87,19,14,71,14,99,103,5,1,1,84,103,11868.58766,6017487.426,0,9.63857504,202012
7172,0,עתידי/לא ידוע,5,בית ג'אלא,לא ידוע,2885796,9,1,1,23,1,4,21,0,25,21,1,2,1,13,21,7069.721076,2885796.47,0,3.118723569,202012
7173,4117,מגורים,1,לוד,מגורים,725073,8,0,2,14,3,5,8,3,16,12,1,0,0,10,12,3916.146391,725072.8632,7000,11.03337181,202012
7174,10850,מגורים,1,ירושלים,מגורים,213033,10,0,3,7,6,3,5,2,10,15,2,0,1,7,15,2003.739476,213032.929,3000,46.94108425,202012
7175,3624,מגורים,1,תל אביב -יפו,מגורים,447759,52,0,10,55,24,2,42,7,65,85,21,2,8,20,85,2730.458004,447759.2719,5000,116.1339024,202012
7176,6054,מגורים,1,קריית ים,מגורים,350828,7,0,1,8,5,2,6,1,9,9,0,0,0,8,9,2884.831513,350828.2681,9600,19.95279738,202012
7177,486,מגורים,1,אשקלון,מגורים,525486,42,2,2,64,12,7,47,13,68,72,7,1,0,56,72,3118.870099,525485.5289,7100,79.92601135,202012
7178,6732,מגורים,1,מודיעין-מכבים-רעות*,מגורים,558408,10,0,1,19,1,2,17,1,20,19,0,0,0,16,19,4047.768631,558407.5091,1200,17.90805289,202012
7179,2851,מגורים,1,עצמון שגב יעד רקפת,מגורים,9563545,52,0,5,136,0,40,91,10,141,99,3,1,1,85,99,17360.28396,9563545.424,0,5.437314301,202012
7180,0,תעשיה/מסחר/מתקנים,4,אזור תעשיה צפוני,תעשיה,175287,4,0,0,7,1,1,4,1,7,7,1,0,1,4,7,2025.20109,175286.5834,0,22.81971852,202012
7181,3971,מגורים,1,חולון,מגורים,313108,49,2,7,70,13,8,59,10,79,97,13,2,2,74,97,2647.020783,313108.407,6600,156.4955223,202012
7182,2374,מגורים,1,אילון גורן יערה גורנות הגליל,מגורים,22008384,17,0,5,30,0,3,23,8,35,29,1,2,0,24,29,28144.51837,22008384.02,0,0.772432906,202012
7183,0,עתידי/לא ידוע,5,אידנא / בית עווא,לא ידוע,72558877,4,0,0,12,0,0,12,0,12,8,0,0,0,4,8,54522.75901,72558877.36,0,0.055127645,202012
7184,5440,מגורים,1,עפולה,מגורים,1281345,7,0,1,19,0,5,15,0,20,15,0,0,0,13,15,4547.493099,1281345.281,7700,5.463009572,202012
7185,4261,מגורים,1,רחובות,מגורים,304435,12,0,1,14,9,6,5,4,15,16,1,0,0,14,16,2420.470104,304434.9428,8400,39.41728119,202012
7186,0,פנאי/טבע/ספורט,3,ירושלים,שטח פתוח,1913404,10,0,2,15,3,2,13,1,17,17,1,0,0,14,17,6718.177982,1913404.27,3000,5.22628781,202012
7187,6012,מגורים,1,ערוגות כפר אחים חצב תלמי יחיאל אחווה ינון,מגורים+ מכללה אקדמאית,22102967,33,2,5,85,5,16,71,5,92,67,0,2,1,54,67,31530.91765,22102967.12,0,1.493012228,202012
7188,3001,מגורים,1,פוריידיס,מגורים,1171154,37,3,5,93,0,9,87,5,101,77,1,2,0,66,77,5495.26454,1171153.594,537,31.59277089,202012
7189,6730,מגורים,1,יבנה,מגורים,470364,14,0,0,23,6,9,12,2,23,23,2,0,1,18,23,2951.55866,470364.0574,2660,29.76418263,202012
7190,3160,מגורים,1,באר שבע,מגורים,412516,4,0,0,4,2,0,3,1,4,6,0,0,0,4,6,2887.048907,412515.8551,9000,9.696593587,202012
