נבדק ואושר,סוג נכס,מהות עסקה,מקור,"ת""ח",חלקה,גוש,תאריך עסקה,עיר,רחוב,מספר,כניסה,דירה,מחיר מוצהר,מחיר מוערך,שטח ברוטו,שטח נטו,מגרש,חדרים,מחיר למר,מחיר לחדר,גלריה,מרפסת,קומה,קומות,דירות בבנין,מעלית,חניה,מחסן,גג,חצר,שנת בניה,זכויות בניה,אחוזי בניה,תפקוד הבנין,מהות הזכות,תפקוד היחידה  ,שומה חלקים
לא,דירת מגורים,דירה בבית קומות,רשות,14,428,6212,14/03/2018,תל אביב -יפו,אבן גבירול,163,,0,"1,620,000","1,620,000",65,50,0,3,"32,400","540,000",0,,2,4,14,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,126,14,6107,13/03/2018,תל אביב -יפו,קרליבך,2,,0,"3,175,000","3,175,000",145,145,0,4,"21,897","793,750",0,,26,42,177,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,12,129,6631,13/03/2018,תל אביב -יפו,אחימאיר אבא,1,,0,"4,253,462","4,253,462",0,76,0,3,"55,967","1,417,821",0,,3,16,0,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,28,31,6884,13/03/2018,תל אביב -יפו,שטרייכמן יחזקאל,15,,0,"2,730,000","2,730,000",87,71,0,3,"38,451","910,000",0,,3,8,20,,1,0,0,0,2004,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,615,6111,12/03/2018,תל אביב -יפו,בארי,41,,0,"4,350,000","4,350,000",80,71,0,4,"61,268","1,087,500",0,,2,4,16,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,2,74,7073,12/03/2018,תל אביב -יפו,שד' ירושלים,135,,0,"2,185,000","2,185,000",78,78,0,3,"28,013","728,333",0,,1,5,13,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,36,9015,12/03/2018,תל אביב -יפו,יפת,92,,0,"1,600,000","1,600,000",75,68,0,3,"23,529","533,333",0,,1,2,4,,0,0,0,0,1930,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,75,705,6628,12/03/2018,תל אביב -יפו,גרונר דב,21,,0,"3,600,000","3,600,000",103,103,0,4,"34,951","900,000",0,,3,9,36,,1,0,0,0,1996,,,מגורים,חכירה ממינהל 1 שנה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,35,106,7080,12/03/2018,תל אביב -יפו,אביצור שמואל,4,,0,"4,367,000","4,367,000",117,103,0,4,"42,398","1,091,750",0,,0,4,42,,2,0,0,67,2003,,,מגורים,בעלות,דירת גן,1
לא,דירת מגורים,דירה בבית קומות,רשות,67,68,6952,12/03/2018,תל אביב -יפו,מלכי ישראל,4,,68,"850,000","850,000",93,66,0,3.5,"12,879","242,857",0,,5,5,10,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,0.2
לא,דירת מגורים,דירה בבית קומות,רשות,22,28,7241,12/03/2018,תל אביב -יפו,מעפילי אגוז,7,,0,"1,000,000","1,000,000",49,49,0,3,"20,408","333,333",0,,1,4,51,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,191,644,6213,12/03/2018,תל אביב -יפו,ויצמן,30,,0,"5,798,328","5,798,328",156,156,0,3,"37,169","1,932,776",0,,19,25,54,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,29,10,7244,12/03/2018,תל אביב -יפו,מעפילי אגוז,104,,29,"1,450,000","1,450,000",68,62,0,3,"23,387","483,333",0,,8,8,32,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,2,9,7101,12/03/2018,תל אביב -יפו,אלוף מגן קלמן,3,,8,"3,699,999","3,699,999",43,43,0,3,"86,046","1,233,333",0,,4,30,120,,2,0,0,0,2015,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,49,7084,11/03/2018,תל אביב -יפו,ויטל חיים,15,,7,"1,900,000","1,900,000",54,46,0,2,"41,304","950,000",0,,2,3,10,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,626,421,6110,11/03/2018,תל אביב -יפו,דרך בגין,144,,0,"3,300,000","3,300,000",79,69,0,3,"47,826","1,100,000",0,,24,50,338,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,3,36,7111,11/03/2018,תל אביב -יפו,שפירא צבי,3,,0,"4,100,000","4,100,000",79,79,0,3,"51,899","1,366,667",0,,2,4,7,,1,0,0,0,1980,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,2,266,6217,11/03/2018,תל אביב -יפו,שטרוק,9,,2,"4,200,000","4,200,000",80,84,0,3,"50,000","1,400,000",0,,1,4,8,,1,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,100,7113,11/03/2018,תל אביב -יפו,פרישמן,41,,0,"1,200,000","1,200,000",40,25,0,2,"48,000","600,000",0,,1,4,15,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,25,128,6631,11/03/2018,תל אביב -יפו,אחימאיר אבא,7,,0,"435,714","435,714",68,60,0,4,"7,262","108,929",0,,1,6,24,,0,0,0,0,1980,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,28,7074,11/03/2018,תל אביב -יפו,נחל עוז,27,,0,"1,420,000","1,420,000",53,53,0,3,"26,792","473,333",0,,1,4,12,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,13,28,7241,11/03/2018,תל אביב -יפו,מעפילי אגוז,9,,12,"1,250,000","1,250,000",50,49,0,3,"25,510","416,667",0,,3,4,16,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,8,623,6133,11/03/2018,תל אביב -יפו,ברנפלד שמעון,4,,0,"2,740,000","2,740,000",107,93,0,4,"29,462","685,000",0,,4,4,6,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,12,226,7000,09/03/2018,תל אביב -יפו,חריף אייזיק,26,,12,"684,999","684,999",58,61,0,3,"11,229","228,333",0,,2,4,8,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,163,731,6108,09/03/2018,תל אביב -יפו,אלוני ניסים,4,,0,"40,000,001","40,000,001",540,540,0,6,"74,074","6,666,667",0,,41,44,164,,4,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,72,7047,08/03/2018,תל אביב -יפו,"שד' חב""ד",38,,0,"1,850,000","1,850,000",81,81,0,3,"22,840","616,667",0,,0,3,6,,0,0,0,0,1991,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,27,7092,08/03/2018,תל אביב -יפו,שלמה המלך,12,,0,"5,175,000","5,175,000",119,119,0,4,"43,487","1,293,750",0,,0,3,7,,0,0,0,123,1930,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,17,28,7023,08/03/2018,תל אביב -יפו,שבטי ישראל,14,,0,"2,025,000","2,025,000",63,57,0,3,"35,526","675,000",0,,2,3,15,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,8,665,6106,08/03/2018,תל אביב -יפו,דרך נמיר מרדכי,124,,7,"2,650,000","2,650,000",90,84,0,4,"31,548","662,500",0,,4,6,12,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,55,7467,08/03/2018,תל אביב -יפו,רבן גמליאל,3,,1,"4,850,000","4,850,000",155,155,0,4,"31,290","1,212,500",0,,0,3,4,,0,0,0,5,2017,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,78,7113,08/03/2018,תל אביב -יפו,ישראליס,23,,0,"2,200,000","2,200,000",54,45,0,2,"48,889","1,100,000",0,,2,4,11,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,34,216,6626,08/03/2018,תל אביב -יפו,פן אלכסנדר,6,,36,"4,330,000","4,330,000",138,104,0,4,"41,635","1,082,500",0,,3,3,11,,2,0,0,0,2001,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,12,183,7050,08/03/2018,תל אביב -יפו,פעמונית,6,,0,"900,001","900,001",60,56,0,3,"16,071","300,000",0,,1,4,8,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,24,10,7241,08/03/2018,תל אביב -יפו,מעפילי אגוז,58,,24,"1,000,000","1,000,000",64,64,0,3,"15,625","333,333",0,,4,4,20,,0,0,0,0,1984,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,69,6135,08/03/2018,תל אביב -יפו,קדמיאל,8,,0,"640,001","640,001",25,30,0,1.5,"21,333","426,667",0,,0,2,4,,0,0,0,0,1940,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,3,39,6984,07/03/2018,תל אביב -יפו,השופר,5,,0,"600,000","600,000",43,42,0,2,"14,286","300,000",0,,1,2,4,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,0.33
לא,דירת מגורים,דירה בבית קומות,רשות,8,6,6912,07/03/2018,תל אביב -יפו,המלך ג'ורג',3,,0,"2,270,000","2,270,000",50,50,0,2,"45,400","1,135,000",0,,1,2,3,,0,0,0,50,1940,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,54,7075,07/03/2018,תל אביב -יפו,סהרון,28,,0,"1,220,001","1,220,001",61,62,0,3,"19,677","406,667",0,,4,4,81,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,28,62,7075,07/03/2018,תל אביב -יפו,עירית,4,,27,"1,500,000","1,500,000",63,58,0,3,"25,862","500,000",0,,7,8,32,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,1311,6625,07/03/2018,תל אביב -יפו,שלונסקי,54,,0,"3,000,000","3,000,000",86,86,0,4,"34,884","750,000",0,,5,7,52,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,2,96,6903,07/03/2018,תל אביב -יפו,שולמית,13,,2,"1,350,000","1,350,000",104,104,0,4,"12,981","337,500",0,,4,4,7,,0,0,0,0,1930,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,16,208,6217,07/03/2018,תל אביב -יפו,מודיליאני,3,,0,"6,250,000","6,250,000",114,114,0,4,"54,825","1,562,500",0,,5,8,22,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,13,7045,06/03/2018,תל אביב -יפו,צהלון הרופא,1,,0,"2,496,000","2,496,000",62,62,0,3,"40,258","832,000",0,,6,6,22,,0,0,0,0,2018,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,71,43,7065,06/03/2018,תל אביב -יפו,הקשת,2,,9,"1,740,000","1,740,000",72,72,0,3,"24,167","580,000",0,,3,10,40,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,42,225,7050,06/03/2018,תל אביב -יפו,חלמית,4,,0,"1,600,000","1,600,000",75,75,0,1,"21,333","1,600,000",0,,2,7,24,,1,0,0,0,2005,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,7,7084,06/03/2018,תל אביב -יפו,הרב פרנקל,22,,0,"2,550,000","2,550,000",71,70,0,3,"36,429","850,000",0,,1,3,7,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,609,6108,06/03/2018,תל אביב -יפו,קליי,11,,0,"3,875,000","3,875,000",98,95,0,4,"40,789","968,750",0,,3,5,11,,1,0,0,15,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,14,25,6953,06/03/2018,תל אביב -יפו,הקליר,14,,0,"3,190,000","3,190,000",77,69,0,3,"46,232","1,063,333",0,,3,3,13,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,368,6636,06/03/2018,תל אביב -יפו,קהילת לודג',52,,6,"2,100,680","2,100,680",77,77,0,3,"27,282","700,227",0,,2,10,20,,0,0,0,0,2021,,,מגורים,בעלות,דירה בבית קומות,0.8
לא,דירת מגורים,דירה בבית קומות,רשות,6,367,6636,06/03/2018,תל אביב -יפו,קהילת לודג',50,,6,"2,100,680","2,100,680",76,76,0,3,"27,641","700,227",0,,2,10,20,,0,0,0,0,2021,,,מגורים,בעלות,דירה בבית קומות,0.8
לא,דירת מגורים,דירה בבית קומות,רשות,0,99,6959,05/03/2018,תל אביב -יפו,דיזנגוף,280,,0,"1,400,000","1,400,000",45,45,0,2,"31,111","700,000",0,,2,4,12,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,81,6986,05/03/2018,תל אביב -יפו,גורי ישראל,14,,1,"2,799,999","2,799,999",121,89,0,5,"31,461","560,000",0,,1,2,4,,0,0,0,0,1950,,,מגורים,חכירה ממינהל 49 שנים,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,88,7085,05/03/2018,תל אביב -יפו,ברדיצ'בסקי,11,,5,"1,488,000","1,488,000",75,75,0,2.5,"19,840","595,200",0,,3,3,6,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,9,72,7080,05/03/2018,תל אביב -יפו,יהודה מרגוזה,31,,0,"3,200,000","3,200,000",99,99,0,4,"32,323","800,000",0,,1,4,21,,1,0,0,0,1999,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,77,6638,05/03/2018,תל אביב -יפו,ניסן כהן,1,,17,"2,105,000","2,105,000",58,58,0,2,"36,293","1,052,500",0,,2,5,24,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,450,6212,05/03/2018,תל אביב -יפו,כיכר היל,4,,0,"2,380,000","2,380,000",57,42,0,2.5,"56,667","952,000",0,,1,3,18,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,9,7224,04/03/2018,תל אביב -יפו,רח 2380,6,,102,"10,200,000","10,200,000",298,286,0,4,"35,664","2,550,000",0,,0,13,49,,2,0,0,0,2016,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,16,243,6108,04/03/2018,תל אביב -יפו,ארלוזורוב,139,,0,"2,220,000","2,220,000",39,0,0,2,"56,923","1,110,000",0,,3,3,15,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,725,6108,04/03/2018,תל אביב -יפו,אלוני ניסים,12,,34,"1,750,000","1,750,000",96,73,0,3,"23,973","583,333",0,,7,28,114,,2,0,0,0,2002,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,15,417,6107,04/03/2018,תל אביב -יפו,בבלי,5,,0,"3,650,000","3,650,000",85,85,0,4,"42,941","912,500",0,,4,7,0,,0,0,0,0,1972,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,108,6135,04/03/2018,תל אביב -יפו,וילון,8,,0,"2,500,000","2,500,000",120,0,0,6,"20,833","416,667",0,,2,2,3,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,480,6133,04/03/2018,תל אביב -יפו,עמק איילון,1,,4,"1,000,000","1,000,000",50,48,0,2,"20,833","500,000",0,,1,3,18,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,0.8
לא,דירת מגורים,דירה בבית קומות,רשות,49,635,6628,01/03/2018,תל אביב -יפו,גרונר דב,5,,0,"2,700,000","2,700,000",69,71,0,3,"38,028","900,000",0,,1,6,24,,0,0,0,0,1970,,,מגורים,חכירה ממינהל 1 שנה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,3,6,6892,01/03/2018,תל אביב -יפו,אריאל,3,,3,"1,450,000","1,450,000",56,59,0,3,"24,576","483,333",0,,2,3,18,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,132,6954,01/03/2018,תל אביב -יפו,גוש חלב,26,,0,"3,050,000","3,050,000",43,43,0,2,"70,930","1,525,000",0,,1,3,6,,1,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,159,6968,01/03/2018,תל אביב -יפו,רופין,9,,0,"4,050,000","4,050,000",79,79,0,3,"51,266","1,350,000",0,,1,4,7,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,3,29,7437,01/03/2018,תל אביב -יפו,פיארברג,26,,0,"45,000","45,000",45,45,0,2,"1,000","22,500",0,,1,4,11,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,0.04
לא,דירת מגורים,דירה בבית קומות,רשות,7,29,7437,01/03/2018,תל אביב -יפו,פיארברג,26,,0,"76,000","76,000",65,65,0,3,"1,169","25,333",0,,2,4,11,,0,0,0,0,1940,,,מגורים,בעלות,דירה בבית קומות,0.04
לא,דירת מגורים,דירה בבית קומות,רשות,8,29,7437,01/03/2018,תל אביב -יפו,פיארברג,26,,0,"55,000","55,000",44,44,0,2,"1,250","27,500",0,,2,4,10,,0,0,0,0,1940,,,מגורים,בעלות,דירה בבית קומות,0.04
